source,texte
arduino logs3,three types of Lidar
arduino logs3,Topographic Lidar
arduino logs3,It maps the land using near infrared light.
arduino logs3,Metric Lidar:-
arduino logs3,It uses water penetrating green light to measure seafloor and river bed elevation.
arduino logs3,Terrestrial Lidar:-
arduino logs3,It is used for mapping buildings natural features and tree at ground it is also very useful for 3d model of heritage sites.
arduino logs3,LIDAR Working:-
arduino logs3,The working of lidar operation is simple. The dedicated light beam is pointed at an object and the sensor looks for its reflection. If the beam is detected its intensity and phase is measured. The values are then plugged into an equation run by a fast onboard computer to control the reflecting objects position and features by sweeping the beam and the receiver array mechanically we can quickly build up a 3d image of the surrounding area Which is often showed in a point cloud to help us individuals visualize what the lidar is seeing.
arduino logs3,Obviously lidar is not the only method that can be used to sense external surroundings.
arduino logs3,The LIDAR system works on the time of flight principle where laser in pulsed form is targeted onto the object and the reflected or scattered pulse is measured using the detector. From measuring the time difference b/w the transmitted and reflected pulse. The distance between the objects can be calculated.  As laser beam has less expansion with travel distance and it has very short wavelength it can also be used for scanning of the object mapping and surface scanning applications.
arduino logs3,Difference between LIDAR and Ultrasonic Sensors
arduino logs3,The HCSR04 devices are low cost and easy to use components that take up about the same amount of space as the motionless lidar sensor. They also use about the same amount of current.
arduino logs3,The HCSR04 sensors work on basically the same principle as our lidar sensors except. They use ultrasonic sound in place of infrared light. It have a range from about 2 cm to 4m so they can cover items at closer range than lidar but not as far.
arduino logs3,The HCSR04 sound is not as directional as light so an ultrasonic sensor cannot be used to create a point cloud. The sound travels much slower than the light you are limited to how much data you can gather in a short period of time and not all objects reflect ultrasonic sound. Some items absorb sound and does not reflect enough of it back to get a good reading and HCSR04 sensors have a lot of good points in their favor. They are much cheaper than lidar can detect objects reasonably close and easy to use.
arduino logs3,Difference between LIDAR and IR Light Sensor
arduino logs3,The IR LED and the receiver diode used for collision detection applications assemblies output a pulse when they detect an object at or closer than a preset distance. We can adjust the distance they trigger at using an onboard potentiometer. The devices are inexpensive and as they also work using IR light beams they are very fast. They have a range that extends from just a few millimeters to about 10 cm so they work at a much closer range than lidar does.
arduino logs3,These modest IR light sensors do not provide any data on the quality of the returned light or an actual distance measurement. They are best used as alarm type sensors that trigger when an outside object is detected at a preset range. Countless to send an interrupt to tell your robot that it is about to hit an object.
arduino logs3,Difference between LIDAR and RADAR
arduino logs3,The lidar is based upon the same standard as radar except it makes use of light beams instead of high frequency radio waves.
arduino logs3,A developed radar array is not that practical for a small robot project however small microwave and the radar sensors are available. It can be used in similar applications as lidar and have similar or greater ranges and capabilities. Few items absorb or pass radio waves and are not detected well using radar.
arduino logs3,A radar is based upon microwaves it is as speedy as lidar. The lidar does have a benefit in resolution but radar is still pretty skilled.  The low power levels required for a small sensor radar would not pose a threat to human or animal health but will consume a bit more current than lidar sensors.The Radar uses radio waves (Longer Wavelength) but LIDAR uses Light waves (Shorter Wavelength).
arduino logs3,The Lidar is more accurate than the radar as it uses shorter wavelength. The radar can work in harsh environments like fog rain and snow while Lidar has limited usability in such environments. It is used in applications where detection distance is important but it is not the exact size and shape of an object like in military applications. The lidar is used in applications where the detection of exact shape and size of the object is necessary The Self driving vehicles use a combination of lidar and radar sensors. We can see there are benefits and hindrances of all types of sensors including lidar. In a difficult robot project you would probable use most if not all of the above technologies.
arduino logs3,Amazon Purchase Links:
arduino logs3,Arduino Nano USB-C Type (Recommended)
arduino logs3,Lidar
arduino logs3,Arduino Uno
arduino logs3,*Disclosure: These are affiliate links. As an Amazon Associate I earn from qualifying purchases.
arduino logs3,Components of LIDAR
arduino logs3,LASER
arduino logs3,The most of the laser that are used in the lidar are in the range near infrared but in some applications like in underwater applications even green lasers are also used.
arduino logs3,DETECTOR
arduino logs3,The second component of Lidar is called detector which is used in circuit to measure the reflected or the scattered light which is coming from the object.
arduino logs3,OPTICS and Rotating mechanism
arduino logs3,The 3rd component of this Lidar system is the optics and the rotating mechanism to scan the object.
arduino logs3,Timing Electronics
arduino logs3,It is used to measure the difference between the transmitted pulse and received pulse
