Nom_PDF,Ligne
A000062-datasheet.pdf,9 D37 数字 GPIO 37
A000062-datasheet.pdf,10 D39 数字 GPIO 39
A000062-datasheet.pdf,11 D41 数字 GPIO 41
A000062-datasheet.pdf,12 D43 数字 GPIO 43
A000062-datasheet.pdf,13 D45 数字 GPIO 45
A000062-datasheet.pdf,14 D47 数字 GPIO 47
A000062-datasheet.pdf,15 D49 数字 GPIO 49
A000062-datasheet.pdf,16 D51 数字 GPIO 51
A000062-datasheet.pdf,17 D53 数字 GPIO 53
A000062-datasheet.pdf,18 GND 电源 接地
A000062-datasheet.pdf,D22 - D53 RHS 引脚布局
A000062-datasheet.pdf,16.2.6 JTAG 复位
A000062-datasheet.pdf,该电路板通过  JTAG 引脚提供调试接⼝的访问权限，如下表所⽰。
A000062-datasheet.pdf,引脚 功能 类型 描述
A000062-datasheet.pdf,1 Reset 复位 复位
A000062-datasheet.pdf,2 GND 电源 接地
A000062-datasheet.pdf,3 TDI 数字 测试数据输⼊
A000062-datasheet.pdf,4 N/C - 未连接
A000062-datasheet.pdf,5 TDO 数字 测试数据输出
A000062-datasheet.pdf,6 GND 电源 接地
A000062-datasheet.pdf,7 TCK 数字 测试时钟
A000062-datasheet.pdf,8 GND 电源 接地
A000062-datasheet.pdf,9 TMS 数字 测试模式选择
A000062-datasheet.pdf,10 +3V3 电源 +3V3 电源轨
A000062-datasheet.pdf,调试的  JTAG 引脚布局
A000062-datasheet.pdf,Arduino® Due
A000062-datasheet.pdf,37 / 50 Arduino® Due Modiﬁed: 23/04/202516.3 ⽅框图
A000062-datasheet.pdf,产品主要部件框图⻅下图：
A000062-datasheet.pdf,Arduino Due ⽅框图
A000062-datasheet.pdf,Arduino® Due
A000062-datasheet.pdf,38 / 50 Arduino® Due Modiﬁed: 23/04/202516.4 电源
A000062-datasheet.pdf,可通过多种⽅式为  Arduino Due 提供电源：
A000062-datasheet.pdf,USB T ype-B 接⼝（原⽣接⼝和编程接⼝）。
A000062-datasheet.pdf,使⽤外部电压源连接到  VIN 引脚，建议的电压范围为  7-12 V CC 。
A000062-datasheet.pdf,电源插孔：可使⽤连接到电源插孔的直流电源为  Arduino Due 提供电源，⽀持的电压范围为  7 ⾄  12 V 。
A000062-datasheet.pdf,必须注意的是， Arduino Due 的⼯作电压为  3.3 V ，因此任何外部电源都必须调节到这⼀电压⽔平。此外，电源应能为电
A000062-datasheet.pdf,路板的运⾏和任何连接的外设提供⾜够的电流。
A000062-datasheet.pdf,Arduino Due 电源树
A000062-datasheet.pdf,Arduino® Due
A000062-datasheet.pdf,39 / 50 Arduino® Due Modiﬁed: 23/04/202516.5 产品拓扑结构
A000062-datasheet.pdf,在下图中，您可以看到  Arduino Due 电路板的主要集成电路和被动元件。
A000062-datasheet.pdf,Arduino Due 拓扑结构
A000062-datasheet.pdf,编号 描述
A000062-datasheet.pdf,U1 Atmel SAM3X8E ARM Corte x-M3
A000062-datasheet.pdf,USB1 原⽣  USB 端⼝
A000062-datasheet.pdf,USB2 编程  USB 端⼝
A000062-datasheet.pdf,X2 电源插孔  VIN 7-12 V CC
A000062-datasheet.pdf,ERASE 擦除按钮
A000062-datasheet.pdf,RESET 复位按钮
A000062-datasheet.pdf,DEBUG 调试  JTAG 引脚布局
A000062-datasheet.pdf,SPI SPI 引脚布局
A000062-datasheet.pdf,ICSP1 ICSPI1 引脚布局
A000062-datasheet.pdf,Arduino® Due
A000062-datasheet.pdf,40 / 50 Arduino® Due Modiﬁed: 23/04/202516.5.1 JTAG 连接器
A000062-datasheet.pdf,调试功能直接集成到  Arduino Due 中，可通过  6 针  JTAG 连接器访问。
A000062-datasheet.pdf,引脚 功能 类型 描述
A000062-datasheet.pdf,1 Reset 复位 复位
A000062-datasheet.pdf,2 GND 电源 接地
A000062-datasheet.pdf,3 TDI 数字 测试数据输⼊
A000062-datasheet.pdf,4 N/C - 未连接
A000062-datasheet.pdf,5 TDO 数字 测试数据输出
A000062-datasheet.pdf,6 GND 电源 接地
A000062-datasheet.pdf,7 TCK 数字 测试时钟
A000062-datasheet.pdf,8 GND 电源 接地
A000062-datasheet.pdf,9 TMS 数字 测试模式选择
A000062-datasheet.pdf,10 +3V3 电源 +3V3 电源轨
A000062-datasheet.pdf,JTAG 引脚布局
A000062-datasheet.pdf,16.5.2 原⽣  USB 端⼝
A000062-datasheet.pdf,Arduino Due 的原⽣  USB 端⼝采⽤  USB Type-B 接⼝。该端⼝允许电路板作为  USB 设备与计算机直接通信，从⽽实现
A000062-datasheet.pdf,USB 主机 / 设备功能和  USB O TG （ On-The-Go ）功能。
A000062-datasheet.pdf,Arduino Due USB 端⼝
A000062-datasheet.pdf,Arduino® Due
A000062-datasheet.pdf,41 / 50 Arduino® Due Modiﬁed: 23/04/202516.5.3 编程  USB 端⼝
A000062-datasheet.pdf,该端⼝允许通过  USB 连接计算机对电路板进⾏编程和供电。它有助于  Arduino Due 与计算机之间的串⾏通信，从⽽⽀持
A000062-datasheet.pdf,上传程序并与  Arduino IDE 交互。该端⼝与  ATmega16U2 微控制器相连，后者充当  USB 转串⼝转换器，简化了编程过
A000062-datasheet.pdf,程。当连接到计算机时， Arduino IDE 会将电路板识别为  COM 端⼝，从⽽实现⽆缝通信，达到编程和调试的⽬的。
A000062-datasheet.pdf,16.5.4 电路板的  24 引脚接头连接器
A000062-datasheet.pdf,24 引脚接头连接器提供各种应⽤所需的接⼝和通⽤引脚。
A000062-datasheet.pdf,这些引脚提供⼀系列功能，包括模拟和数字输⼊ / 输出、电源连接、模数转换、数模转换和  CAN 总线通信。
A000062-datasheet.pdf,引脚 功能 类型 描述
A000062-datasheet.pdf,1 NC NC 未连接
A000062-datasheet.pdf,2 IOREF IOREF 数字逻辑电压参考  - 连接到  3.3 V
A000062-datasheet.pdf,3 Reset 复位 复位
A000062-datasheet.pdf,4 +3V3 电源 +3V3 电源轨
A000062-datasheet.pdf,5 +5V 电源 +5V 电源轨
A000062-datasheet.pdf,6 GND 电源 接地
A000062-datasheet.pdf,7 GND 电源 接地
A000062-datasheet.pdf,8 VIN 电源 电压输⼊
A000062-datasheet.pdf,9 A0 模拟 模拟输⼊  0 / GPIO
A000062-datasheet.pdf,10 A1 模拟 模拟输⼊  1 / GPIO
A000062-datasheet.pdf,11 A2 模拟 模拟输⼊ 2 / GPIO
A000062-datasheet.pdf,12 A3 模拟 模拟输⼊ 3 / GPIO
A000062-datasheet.pdf,13 A4 模拟 模拟输⼊ 4 / GPIO
A000062-datasheet.pdf,14 A5 模拟 模拟输⼊ 5 / GPIO
A000062-datasheet.pdf,15 A6 模拟 模拟输⼊ 6 / GPIO
A000062-datasheet.pdf,16 A7 模拟 模拟输⼊ 7 / GPIO
A000062-datasheet.pdf,17 A8 模拟 模拟输⼊ 8 / GPIO
A000062-datasheet.pdf,18 A9 模拟 模拟输⼊ 9 / GPIO
A000062-datasheet.pdf,19 A10 模拟 模拟输⼊ 10 / GPIO
A000062-datasheet.pdf,20 A11 模拟 模拟输⼊ 11 / GPIO
A000062-datasheet.pdf,21 DAC0 模拟 数字模拟转换器  0
A000062-datasheet.pdf,22 DAC1 模拟 数字模拟转换器  1
A000062-datasheet.pdf,23 CANRX 数字 CAN 总线接收器
A000062-datasheet.pdf,24 CANTX 数字 CAN 总线发射器
A000062-datasheet.pdf,电路板的  24 引脚接头引脚布局
A000062-datasheet.pdf,Arduino® Due
A000062-datasheet.pdf,42 / 50 Arduino® Due Modiﬁed: 23/04/202516.5.5 电路板的  26 引脚接头连接器
A000062-datasheet.pdf,Arduino Due 上的  26 针接头连接器提供了⼀套全⾯的接⼝和多功能引脚，对各种应⽤⾄关重要。
A000062-datasheet.pdf,这些引脚提供⼀系列功能，包括数字输⼊ / 输出、串⾏通信、 PWM （脉宽调制）输出和  I2C （集成电路总线）通信。
A000062-datasheet.pdf,引脚 功能 类型 描述
A000062-datasheet.pdf,1 D21/SCL1 数字 GPIO 21/ I2C 1 时钟
A000062-datasheet.pdf,2 D20/SD A1 数字 GPIO 20 / I2C 1 数据线
A000062-datasheet.pdf,3 AREF 数字 模拟参考电压
A000062-datasheet.pdf,4 GND 电源 接地
A000062-datasheet.pdf,5 D13/SCK 数字 GPIO 13 / SPI 时钟  (PWM~)
A000062-datasheet.pdf,6 D12/CIPO 数字 GPIO 12 / SPI 控制器输⼊外设输出  (PWM~)
A000062-datasheet.pdf,7 D11/C OPI 数字 GPIO 11 / SPI 控制器输出外设输⼊  (PWM~)
A000062-datasheet.pdf,8 D10/CS 数字 GPIO 10 / SPI 芯⽚选择  (PWM~)
A000062-datasheet.pdf,9 D9/SD A2 数字 GPIO 9 / I2C 2 数据线  (PWM~)
A000062-datasheet.pdf,10 D8/SCL2 数字 GPIO 8 / I2C 2 时钟线  (PWM~)
A000062-datasheet.pdf,11 D7 数字 GPIO 7 (PWM~)
A000062-datasheet.pdf,12 D6 数字 GPIO 6（ PWM~ ）
A000062-datasheet.pdf,13 D5 数字 GPIO 5 (PWM~)
A000062-datasheet.pdf,14 D4 数字 GPIO 4 (PWM~)
A000062-datasheet.pdf,15 D3 数字 GPIO 3 (PWM~)
A000062-datasheet.pdf,16 D2 数字 GPIO 2 (PWM~)
A000062-datasheet.pdf,17 D1/TX0 数字 GPIO 1 / 串⾏  0 发射器
A000062-datasheet.pdf,18 D0/TX0 数字 GPIO 0 / 串⾏  0 接收器
A000062-datasheet.pdf,19 D14/TX3 数字 GPIO 14 / 串⾏  3 发射器
A000062-datasheet.pdf,20 D15/RX3 数字 GPIO 15 / 串⾏  3 接收器
A000062-datasheet.pdf,21 D16/TX2 数字 GPIO 16 / 串⾏  2 发射器
A000062-datasheet.pdf,22 D17/RX2 数字 GPIO 17 / 串⾏  2 接收器
A000062-datasheet.pdf,23 D18/TX1 数字 GPIO 18 / 串⾏  1 发射器
A000062-datasheet.pdf,24 D19/RX1 数字 GPIO 19 / 串⾏  1 接收器
A000062-datasheet.pdf,25 D20/SD A 数字 GPIO 20 / I2C 0 数据线
A000062-datasheet.pdf,26 D21/SCL 数字 GPIO 21/ I2C 0 时钟
A000062-datasheet.pdf,电路板的  26 引脚接头引脚布局
A000062-datasheet.pdf,Arduino® Due
A000062-datasheet.pdf,43 / 50 Arduino® Due Modiﬁed: 23/04/202516.5.6 SPI
A000062-datasheet.pdf,这些引脚有助于  Arduino Due 与外部  SPI 设备之间的通信。
A000062-datasheet.pdf,引脚 功能 类型 描述
A000062-datasheet.pdf,1 CIPO 内部 控制器输⼊外设输出
A000062-datasheet.pdf,2 +5V 内部 5 V 的电源
A000062-datasheet.pdf,3 SCK 内部 串⾏时钟
A000062-datasheet.pdf,4 COPI 内部 控制器输出外设输⼊
A000062-datasheet.pdf,5 RESET 内部 复位
A000062-datasheet.pdf,6 GND 内部 接地
A000062-datasheet.pdf,SPI 引脚布局
A000062-datasheet.pdf,16.5.7 左侧和右侧的  D22 ⾄  D53
A000062-datasheet.pdf,这些数字引脚提供了⼴泛的  GPIO （通⽤输⼊ / 输出）功能，⽤于连接  Arduino Due 项⽬中的外部传感器、执⾏器和其他数
A000062-datasheet.pdf,字设备。
A000062-datasheet.pdf,引脚 功能 类型 描述
A000062-datasheet.pdf,1 +5V 电源 +5V 电源轨
A000062-datasheet.pdf,2 D22 数字 GPIO 22
A000062-datasheet.pdf,3 D24 数字 GPIO 24
A000062-datasheet.pdf,4 D26 数字 GPIO 26
A000062-datasheet.pdf,5 D28 数字 GPIO 28
A000062-datasheet.pdf,6 D30 数字 GPIO 30
A000062-datasheet.pdf,7 D32 数字 GPIO 32
A000062-datasheet.pdf,8 D34 数字 GPIO 34
A000062-datasheet.pdf,9 D36 数字 GPIO 36
A000062-datasheet.pdf,10 D38 数字 GPIO 38
A000062-datasheet.pdf,11 D40 数字 GPIO 40
A000062-datasheet.pdf,12 D42 数字 GPIO 42
A000062-datasheet.pdf,13 D44 数字 GPIO 44
A000062-datasheet.pdf,14 D46 数字 GPIO 46
A000062-datasheet.pdf,15 D48 数字 GPIO 48
A000062-datasheet.pdf,16 D50 数字 GPIO 50
A000062-datasheet.pdf,17 D52 数字 GPIO 52
A000062-datasheet.pdf,18 GND 电源 接地
A000062-datasheet.pdf,D22 - D53 LHS 引脚布局
A000062-datasheet.pdf,Arduino® Due
A000062-datasheet.pdf,44 / 50 Arduino® Due Modiﬁed: 23/04/2025引脚 功能 类型 描述
A000062-datasheet.pdf,1 +5V 电源 +5V 电源轨
A000062-datasheet.pdf,2 D23 数字 GPIO 23
A000062-datasheet.pdf,3 D25 数字 GPIO 25
A000062-datasheet.pdf,4 D27 数字 GPIO 27
A000062-datasheet.pdf,5 D29 数字 GPIO 29
A000062-datasheet.pdf,6 D31 数字 GPIO 31
A000062-datasheet.pdf,7 D33 数字 GPIO 33
A000062-datasheet.pdf,8 D35 数字 GPIO 35
A000062-datasheet.pdf,9 D37 数字 GPIO 37
A000062-datasheet.pdf,10 D39 数字 GPIO 39
A000062-datasheet.pdf,11 D41 数字 GPIO 41
A000062-datasheet.pdf,12 D43 数字 GPIO 43
A000062-datasheet.pdf,13 D45 数字 GPIO 45
A000062-datasheet.pdf,14 D47 数字 GPIO 47
A000062-datasheet.pdf,15 D49 数字 GPIO 49
A000062-datasheet.pdf,16 D51 数字 GPIO 51
A000062-datasheet.pdf,17 D53 数字 GPIO 53
A000062-datasheet.pdf,18 GND 电源 接地
A000062-datasheet.pdf,D22 - D53 RHS 引脚布局
A000062-datasheet.pdf,Arduino® Due
A000062-datasheet.pdf,45 / 50 Arduino® Due Modiﬁed: 23/04/202517 电路板操作
A000062-datasheet.pdf,17.1 ⼊⻔指南  - IDE
A000062-datasheet.pdf,如需在离线状态下对  Arduino Due 进⾏编程，则需要安装  Arduino® Desktop IDE **[1]** 。若要将  Arduino Due 连接到
A000062-datasheet.pdf,计算机，则需要使⽤  USB T ype-B 电缆，如  LED 指⽰灯  (DL1) 所⽰，该电缆还可以为电路板提供电源。
A000062-datasheet.pdf,17.2 ⼊⻔指南  - Arduino Cloud Editor
A000062-datasheet.pdf,包括本电路板在内的所有  Arduino 电路板，都可以在  Arduino® Cloud Editor **[2]** 上开箱即⽤，只需安装⼀个简单的插
A000062-datasheet.pdf,件即可。
A000062-datasheet.pdf,Arduino Cloud Editor 是在线托管的，因此它将始终提供最新功能并⽀持所有电路板。接下来 **[3 ]** 开始在浏览器上编码
A000062-datasheet.pdf,并将程序上传到您的电路板上。
A000062-datasheet.pdf,17.3 ⼊⻔指南  - Arduino Cloud
A000062-datasheet.pdf,Arduino Cloud ⽀持所有⽀持  IoT 功能的  Arduino 产品，让您可以记录、绘制和分析传感器数据，触发事件，实现家庭或
A000062-datasheet.pdf,企业⾃动化。
A000062-datasheet.pdf,17.4 在线资源
A000062-datasheet.pdf,现在，您已经了解该电路板的基本功能，就可以通过查看  Project Hub **[4]** 、 Arduino® Libr ary Refer ence [5] 和在线
A000062-datasheet.pdf,商店  [6] 上的精彩项⽬来探索它所提供的⽆限可能性；在这些项⽬中，您可以为电路板配备传感器、执⾏器等。
A000062-datasheet.pdf,17.5 电路板恢复
A000062-datasheet.pdf,所有  Arduino 电路板都配置有内置的引导加载程序，可以通过  USB 对电路板进⾏刷新。如果某⼀程序锁定了处理器，且⽆
A000062-datasheet.pdf,法通过  USB 再次访问电路板，则可以在上电后⽴即双击复位按钮进⼊引导加载程序模式。
A000062-datasheet.pdf,18 机械层信息
A000062-datasheet.pdf,Arduino Due 是⼀块微控制器电路板，尺⼨为  101.52 毫⽶  x 53.3 毫⽶，具有两个  USB-B 接⼝和⼤量  GPIO 引脚接头。
A000062-datasheet.pdf,Arduino® Due
A000062-datasheet.pdf,46 / 50 Arduino® Due Modiﬁed: 23/04/202518.1 电路板尺⼨
A000062-datasheet.pdf,Arduino Due 电路板的外形和安装孔尺⼨如下图所⽰；所有尺⼨均以毫⽶为单位。
A000062-datasheet.pdf,Arduino Due 安装孔和电路板外形图
A000062-datasheet.pdf,18.2 电路板连接器
A000062-datasheet.pdf,Arduino Due 的连接器位于电路板左侧；其位置如下图所⽰。所有尺⼨均以毫⽶为单位。
A000062-datasheet.pdf,Arduino® Due
A000062-datasheet.pdf,47 / 50 Arduino® Due Modiﬁed: 23/04/2025
A000062-datasheet.pdf,Arduino Due 技术图纸
A000062-datasheet.pdf,19 认证
A000062-datasheet.pdf,19.1 认证摘要
A000062-datasheet.pdf,认证 状态
A000062-datasheet.pdf,CE/RED（欧洲） 是
A000062-datasheet.pdf,UKCA（英国） 是
A000062-datasheet.pdf,FCC（美国） 是
A000062-datasheet.pdf,IC（加拿⼤） 是
A000062-datasheet.pdf,RCM（澳⼤利亚） 是
A000062-datasheet.pdf,RoHS 是
A000062-datasheet.pdf,REACH 是
A000062-datasheet.pdf,WEEE 是
A000062-datasheet.pdf,Arduino® Due
A000062-datasheet.pdf,48 / 50 Arduino® Due Modiﬁed: 23/04/202519.2 符合性声明  CE DoC （欧盟）
A000062-datasheet.pdf,我们在此郑重声明，上述产品符合以下欧盟指令的基本要求，因此有资格在包括欧盟（ EU ）和欧洲经济区（ EEA ）在内的
A000062-datasheet.pdf,市场内⾃由流通。
A000062-datasheet.pdf,19.3 声明符合欧盟  RoHS 和  REACH 211 01/19/2021
A000062-datasheet.pdf,Arduino 电路板符合欧洲议会关于限制在电⼦电⽓设备中使⽤某些有害物质的  RoHS 2 指令  2011/65/EU 和欧盟理事会于
A000062-datasheet.pdf,2015 年  6 ⽉  4 ⽇颁布的关于限制在电⼦电⽓设备中使⽤某些有害物质的  RoHS 3 指令  2015/863/E U 。
A000062-datasheet.pdf,物质 最⼤限值  (ppm)
A000062-datasheet.pdf,铅 (Pb) 1000
A000062-datasheet.pdf,镉 (Cd) 100
A000062-datasheet.pdf,汞 (Hg) 1000
A000062-datasheet.pdf,六价铬（ Cr6+ ） 1000
A000062-datasheet.pdf,多溴联苯（ PBB ） 1000
A000062-datasheet.pdf,多溴联苯醚（ PBDE ） 1000
A000062-datasheet.pdf,邻苯⼆甲酸⼆ (2- ⼄基⼰ ) 酯  (DEHP) 1000
A000062-datasheet.pdf,邻苯⼆甲酸丁苄酯  (BBP) 1000
A000062-datasheet.pdf,邻苯⼆甲酸⼆丁酯（ DBP ） 1000
A000062-datasheet.pdf,邻苯⼆甲酸⼆异丁酯（ DIBP ） 1000
A000062-datasheet.pdf,豁免：未申请任何豁免。
A000062-datasheet.pdf,Arduino 电路板完全符合欧盟法规  (EC) 1907/2006 中关于化学品注册、评估、许可和限制  (REA CH) 的相关要求。我们声
A000062-datasheet.pdf,"明，所有产品（包括包装）中的  SVHC (https://echa.eur opa.eu/web/guest/candidate-list-table ), （欧洲化学品管理局⽬"
A000062-datasheet.pdf,前发布的《⾼度关注物质候选授权清单》）含量总浓度均未超过  0.1% 。据我们所知，我们还声明，我们的产品不含  ECHA
A000062-datasheet.pdf,（欧洲化学品管理局） 1907/2006/EC 公布的候选清单附件  XVII 中规定的 “ 授权清单 ” （ REACH 法规附件  XIV ）和⾼度关注物
A000062-datasheet.pdf,质 (SVHC) 所列的任何物质。
A000062-datasheet.pdf,19.4 冲突矿产声明
A000062-datasheet.pdf,作为电⼦和电⽓元件的全球供应商， Arduino 意识到我们有义务遵守有关冲突矿产的法律法规，特别是《多德 - 弗兰克华尔
A000062-datasheet.pdf,街改⾰与消费者保护法案》第  1502 条。 Arduino  不直接采购或加⼯锡、钽、钨或⾦等冲突矿物。冲突矿物以焊料的形式或
